Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
1700,Trevis Gipson,CHI,10,25,DL,DL294,1436,1436,1436,1373,1684,1684
1701,Tipa Galeai,GB,13,25,LB,LB236,1434,1434,1434,1374,1685,1685
1702,Jason Strowbridge,MIA,14,26,DE,DL295,null,null,null,null,null,1686
1703,Kenny Willekes,MIN,7,25,DE,DL296,null,null,null,null,null,1687
1704,James Lynch,MIN,7,23,DL,DL297,1050,1050,1050,1050,1688,1688
1705,Raequan Williams,PHI,14,25,DT,DL298,1371,1371,1371,1371,1689,1689
1706,Yetur Gross-Matos,CAR,13,24,DE,DL299,1527,1527,1527,1377,1690,1690
1707,Alex Highsmith,PIT,7,25,LB,LB237,1780,1780,1780,1378,1827,1691
1708,Malcolm Roach,NO,6,24,DL,DL300,null,null,null,null,null,1692
1709,Justin Madubuike,BAL,8,25,DT,DL301,1053,1053,1053,1053,1693,1693
1710,Alton Robinson,SEA,9,24,LB,LB238,937,937,937,937,1694,1694
1711,Carter Coughlin,NYG,10,25,ILB,LB239,1486,1486,1486,1383,1695,1695
1712,Terrell Lewis,LAR,11,24,LB,LB240,624,624,624,524,1471,1696
1713,Jonathan Garvin,GB,13,23,LB,LB241,1010,1010,1010,1010,1697,1697
1714,Zack Baun,NO,6,25,LB,LB242,1536,1536,1536,1386,1698,1698
1715,Chauncey Rivers,BAL,8,25,OLB,LB243,null,null,null,null,null,1699
1716,D.J. Wonnum,MIN,7,25,OLB,LB244,875,875,875,875,1700,1700
1717,Jabari Zuniga,NYJ,6,25,DL,DL302,1109,1109,1109,1109,1701,1701
1718,Markus Bailey,CIN,10,25,LB,LB245,608,608,608,508,1476,1702
1719,Shaun Bradley,PHI,14,25,LB,LB246,1375,1375,1375,1375,1703,1703
1720,Brian Cole,MIA,14,25,S,DB335,null,null,null,null,null,1704
1721,Grant Delpit,CLE,13,24,S,DB336,921,921,921,921,1705,1705
1722,Rodney Clemons,KC,12,25,S,DB337,null,null,null,null,null,1706
1723,Shyheim Carter,HOU,10,25,DB,DB338,1379,1379,1379,1379,1707,1707
1724,Jeremy Chinn,CAR,13,24,S,DB339,993,993,993,993,1708,1708
1725,Terrell Burgess,LAR,11,24,S,DB340,1418,1418,1418,1395,1709,1709
1726,Kamren Curl,WAS,9,23,S,DB341,1119,1119,1119,1119,1710,1710
1727,Antoine Brooks Jr.,PIT,7,25,S,DB342,null,null,null,null,null,1711
1728,Kyle Dugger,NE,14,26,DB,DB343,1120,1120,1120,1120,1712,1712
1729,Brandon Jones,MIA,14,24,S,DB344,1288,1288,1288,1288,1713,1713
1730,Daniel Thomas,JAX,7,24,S,DB345,1842,1842,1842,1400,1893,1714
1731,Josh Metellus,MIN,7,24,S,DB346,1056,1056,1056,1056,1715,1715
1732,Jalen Elliott,DET,9,24,S,DB347,1970,1970,1970,1412,1970,1716
1733,Geno Stone,BAL,8,23,S,DB348,1869,1869,1869,1402,1869,1717
1734,Tanner Muse,LV,8,26,LB,LB247,1454,1454,1454,1403,1718,1718
1735,Jaylinn Hawkins,ATL,6,25,S,DB349,1024,1024,1024,1024,1719,1719
1736,L'Jarius Sneed,KC,12,25,CB,DB350,1192,1192,1192,1192,1720,1720
1737,J.R. Reed,LAR,11,26,S,DB351,1074,1074,1074,1074,1721,1721
1738,Xavier McKinney,NYG,10,24,S,DB352,1518,1518,1518,1407,1722,1722
1739,Jordan Fuller,LAR,11,24,DB,DB353,781,781,781,745,1496,1723
1740,K'Von Wallace,PHI,14,25,S,DB354,1165,1165,1165,1165,1724,1724
1741,Alohi Gilman,LAC,7,25,S,DB355,1549,1549,1549,1410,1725,1725
1742,Antoine Winfield Jr.,TB,9,24,S,DB356,966,966,966,966,1726,1726
1743,Chris Miller,WAS,9,25,FS,DB357,null,null,null,null,null,1727
1744,Stephen Guidry,DAL,7,25,WR,WR297,null,null,null,null,null,1728
1745,Omar Bayless,CAR,13,26,WR,WR298,null,null,null,null,null,1729
1746,James Morgan,CAR,13,25,QB,QB110,652,652,652,564,1502,1730
1747,Shaquille Quarterman,JAX,7,25,LB,LB248,1395,1395,1395,1395,1731,1731
1748,Cale Garrett,NYG,10,25,LB,LB249,null,null,null,null,null,1732
1749,Cam Brown,NYG,10,24,ILB,LB250,1480,1480,1480,1417,1733,1733
1750,Clay Johnston,CAR,13,26,LB,LB251,634,634,634,534,1507,1734
1751,Patrick Queen,BAL,8,23,ILB,LB252,1312,1312,1312,1312,1735,1735
1752,Kenneth Murray Jr.,LAC,7,24,LB,LB253,1140,1140,1140,1140,1736,1736
1753,Davion Taylor,PHI,14,24,LB,LB254,1841,1841,1841,1423,1892,1737
1754,Mykal Walker,ATL,6,25,ILB,LB255,1263,1263,1263,1263,1738,1738
1755,De'Jon Harris,GB,13,25,LB,LB256,1788,1788,1788,1425,1836,1739
1756,Troy Dye,MIN,7,26,LB,LB257,1426,1426,1426,1426,1740,1740
1757,Malik Harrison,BAL,8,24,ILB,LB258,1229,1229,1229,1229,1741,1741
1758,Akeem Davis-Gaither,CIN,10,25,LB,LB259,1311,1311,1311,1311,1742,1742
1759,Justin Strnad,DEN,11,26,ILB,LB260,1084,1084,1084,1084,1743,1743
1760,Evan Weaver,ARI,12,24,LB,LB261,null,null,null,null,null,1744
1761,Logan Wilson,CIN,10,26,LB,LB262,607,607,607,507,1518,1745
1762,Isaiah Simmons,ARI,12,24,ILB,LB263,963,963,963,963,1746,1746
1763,Jordyn Brooks,SEA,9,25,LB,LB264,986,986,986,986,1747,1747
1764,Chapelle Russell,JAX,7,25,LB,LB265,1548,1548,1548,1433,1748,1748
1765,Kamal Martin,GB,13,24,LB,LB266,1137,1137,1137,1137,1749,1749
1766,Azur Kamara,DAL,7,24,DE,DL303,1952,1952,1952,1435,1952,1750
1767,Khaleke Hudson,WAS,9,25,LB,LB267,1129,1129,1129,1129,1751,1751
1768,Jeff Okudah,DET,9,23,CB,DB358,1062,1062,1062,1062,1752,1752
1769,Damon Arnette,LV,8,26,CB,DB359,null,null,null,null,null,1753
1770,A.J. Green,CLE,13,24,CB,DB360,1547,1547,1547,1438,1754,1754
1771,Myles Bryant,NE,14,24,DB,DB361,1204,1204,1204,1204,1755,1755
1772,Cameron Dantzler Sr.,MIN,7,24,CB,DB362,1488,1488,1488,1440,1756,1756
1773,Lamar Jackson,NYJ,6,24,DB,DB363,1181,1181,1181,1181,1757,1757
1774,Darnay Holmes,NYG,10,24,CB,DB364,1797,1797,1797,1442,1845,1758
1775,Trevon Diggs,DAL,7,25,CB,DB365,1424,1424,1424,1424,1759,1759
1776,CJ Henderson,JAX,7,24,CB,DB366,1514,1514,1514,1444,1760,1760
1777,Harrison Hand,MIN,7,24,CB,DB367,941,941,941,941,1761,1761
1778,Ross Blacklock,HOU,10,24,DL,DL304,1332,1332,1332,1332,1762,1762
1779,Jaylon Johnson,CHI,10,23,DB,DB368,1035,1035,1035,1035,1763,1763
1780,Jeff Gladney,MIN,7,26,CB,DB369,null,null,null,null,null,1764
1781,Jordan Elliott,CLE,13,25,DT,DL305,1004,1004,1004,1004,1765,1765
1782,Dane Jackson,BUF,7,26,CB,DB370,1800,1800,1800,1450,1848,1766
1783,John Reid,SEA,9,26,CB,DB371,null,null,null,null,null,1767
1784,Raekwon Davis,MIA,14,25,DT,DL306,1335,1335,1335,1335,1768,1768
1785,Javaris Davis,MIA,14,25,CB,DB372,1000,1000,1000,1000,1769,1769
1786,Grayland Arnold,PHI,14,25,CB,DB373,null,null,null,null,null,1770
1787,Lavert Hill,PHI,14,24,CB,DB374,1974,1974,1974,1465,1974,1771
1788,Carlos Davis,PIT,7,26,DT,DL307,1490,1490,1490,1454,1772,1772
1789,James Pierre,PIT,7,26,CB,DB375,2112,2112,2112,1773,2112,1773
1790,Khalil Davis,TB,9,26,DT,DL308,1973,1973,1973,1468,1973,1774
1791,Noah Igbinoghene,MIA,14,23,CB,DB376,1274,1274,1274,1274,1775,1775
1792,Darrion Daniels,SF,6,25,DT,DL309,1993,1993,1993,1470,1993,1776
1793,A.J. Terrell,ATL,6,24,CB,DB377,952,952,952,952,1777,1777
1794,Bryce Hall,NYJ,6,25,CB,DB378,1851,1851,1851,1458,1902,1778
1795,Kindle Vildor,CHI,10,25,DB,DB379,1162,1162,1162,1162,1779,1779
1796,Javelin Guidry,NYJ,6,24,CB,DB380,1848,1848,1848,1462,1899,1780
1797,McTelvin Agim,DEN,11,25,DL,DL310,1201,1201,1201,1201,1781,1781
1798,Leki Fotu,ARI,12,24,DT,DL311,1177,1177,1177,1177,1782,1782
1799,Kristian Fulton,TEN,13,24,CB,DB381,1125,1125,1125,1125,1783,1783
1800,Derrick Brown,CAR,13,24,DT,DL312,1764,1764,1764,1466,1811,1784
1801,Essang Bassey,DEN,11,24,CB,DB382,884,884,884,884,1785,1785
1802,Stantley Thomas-Oliver III,CAR,13,24,CB,DB383,1402,1402,1402,1402,1786,1786
1803,Amik Robertson,LV,8,24,CB,DB384,936,936,936,936,1787,1787
1804,Chase Young,WAS,9,23,DE,DL313,1567,1567,1567,1471,1788,1788
1805,Mike Danna,KC,12,25,DE,DL314,1213,1213,1213,1213,1789,1789
1806,Damar Hamlin,BUF,7,24,S,DB385,1791,1791,1791,1473,1839,1790
1807,Erroll Thompson,ATL,6,25,ILB,LB268,null,null,null,null,null,1791
1808,Casey Toohill,WAS,9,26,DE,DL315,1556,1556,1556,1475,1792,1792
1809,Julian Blackmon,IND,14,24,S,DB386,982,982,982,982,1793,1793
1810,Eli Wolf,BAL,8,25,TE,TE162,798,798,798,493,1494,1794
1811,Austin MacGinnis,LAR,11,27,K,K45,null,null,null,null,null,1795
1812,Kenny Robinson,CAR,13,23,S,DB387,1147,1147,1147,1147,1796,1796
1813,Bravvion Roy,CAR,13,25,DT,DL316,1331,1331,1331,1331,1797,1797
1814,Cassh Maluia,NE,14,24,LB,LB269,null,null,null,null,null,1798
1815,Tyler Davis,IND,14,25,TE,TE163,485,485,485,420,768,1799
1816,Isaiah Rodgers Sr.,IND,14,24,CB,DB388,962,962,962,962,1800,1800
1817,Jordan Glasgow,IND,14,26,LB,LB270,1013,1013,1013,1013,1801,1801
1818,Chris Claybrooks,JAX,7,24,CB,DB389,null,null,null,null,null,1802
1819,Jashon Cornell,DET,9,25,DL,DL317,997,997,997,997,1803,1803
1820,Vernon Scott,GB,13,25,S,DB390,1493,1493,1493,1484,1804,1804
1821,Bopete Keyes,IND,14,25,DB,DB391,1578,1578,1578,1485,1805,1805
1822,Tommy Stevens,CAR,13,26,TE,TE164,null,null,null,null,null,1806
1823,Chris Jackson,TEN,13,24,DB,DB392,1520,1520,1520,1486,1807,1807
1824,Chris Williamson,ATL,6,25,CB,DB393,1564,1564,1564,1487,1808,1808
1825,Samuel Sloman,PIT,7,25,K,K46,821,821,821,482,1809,1809
1826,Tae Crowder,NYG,10,25,ILB,LB271,1422,1422,1422,1422,1810,1810
1827,Ledarius Mack,CHI,10,26,LB,LB272,null,null,null,null,null,1811
1828,Jace Whittaker,ARI,12,27,CB,DB394,1104,1104,1104,1104,1812,1812
1829,Jalen McCleskey,NO,6,25,WR,WR299,null,null,null,null,null,1813
1830,Chris Rowland,ATL,6,24,WR,WR300,720,720,720,659,1585,1814
1831,Ray Wilborn,GB,13,25,LB,LB273,1370,1370,1370,1370,1815,1815
1832,Tyler Hall,ATL,6,24,CB,DB395,621,621,621,521,1588,1816
1833,Delrick Abrams,ATL,6,25,CB,DB396,null,null,null,null,null,1817
1834,Aaron Crawford,BAL,8,25,DT,DL318,1881,1881,1881,1497,1881,1818
1835,John Daka,LAR,11,25,OLB,LB274,null,null,null,null,null,1819
1836,Marcus Willoughby,NO,6,24,OLB,LB275,null,null,null,null,null,1820
1837,Kristian Welch,BAL,8,24,LB,LB276,1164,1164,1164,1164,1821,1821
1838,Josh Thomas,BUF,7,26,S,DB397,1086,1086,1086,1086,1822,1822
1839,Calvin Taylor,PIT,7,24,DE,DL319,null,null,null,null,null,1823
1840,Myles Adams,SEA,9,24,DT,DL320,1199,1199,1199,1199,1824,1824
1841,Sam Franklin Jr.,CAR,13,26,S,DB398,1385,1385,1385,1385,1825,1825
1842,Myles Hartsfield,CAR,13,25,DB,DB399,1231,1231,1231,1231,1826,1826
1843,LaCale London,CHI,10,25,DL,DL321,1185,1185,1185,1185,1827,1827
1844,Rashad Smith,PHI,14,25,LB,LB277,null,null,null,null,null,1828
1845,Jameson Houston,JAX,7,26,CB,DB400,null,null,null,null,null,1829
1846,Jovante Moffatt,CLE,13,25,S,DB401,1051,1051,1051,1051,1830,1830
1847,Ron'Dell Carter,DAL,7,25,LB,LB278,2048,2048,2048,1524,2048,1831
1848,Bobby Price,DET,9,24,CB,DB402,1323,1323,1323,1323,1832,1832
1849,Willington Previlon,GB,13,25,DL,DL322,1505,1505,1505,1505,1833,1833
1850,Krys Barnes,GB,13,24,LB,LB279,1111,1111,1111,1111,1834,1834
1851,Will Sunderland,SEA,9,26,CB,DB403,null,null,null,null,null,1835
1852,Henry Black,GB,13,25,S,DB404,940,940,940,940,1836,1836
1853,Auzoyah Alufohai,HOU,10,26,DT,DL323,878,878,878,878,1837,1837
1854,Jamir Jones,PIT,7,24,OLB,LB280,1037,1037,1037,1037,1838,1838
1855,Jan Johnson,TEN,13,26,ILB,LB281,null,null,null,null,null,1839
1856,Kameron Cline,IND,14,24,DE,DL324,1117,1117,1117,1117,1840,1840
1857,Chris Williams,IND,14,24,DT,DL325,1563,1563,1563,1513,1841,1841
1858,Doug Costin,JAX,7,25,DT,DL326,1947,1947,1947,1515,1947,1842
1859,Nate Evans,SEA,9,24,LB,LB282,null,null,null,null,null,1843
1860,Luq Barcoo,ARI,12,24,CB,DB405,null,null,null,null,null,1844
1861,Tershawn Wharton,KC,12,24,DT,DL327,1469,1469,1469,1469,1845,1845
1862,Omari Cobb,KC,12,25,LB,LB283,null,null,null,null,null,1846
1863,Mike Panasiuk,CAR,13,25,DT,DL328,null,null,null,null,null,1847
1864,Madre Harper,NYG,10,25,CB,DB406,1976,1976,1976,1532,1976,1848
1865,Jessie Lemonier,LAC,7,25,OLB,LB284,1047,1047,1047,1047,1849,1849
1866,Joe Gaziano,LAC,7,26,DL,DL329,1011,1011,1011,1011,1850,1850
1867,Breiden Fehoko,LAC,7,26,DL,DL330,1230,1230,1230,1230,1851,1851
1868,T.J. Smith,LAC,7,25,DL,DL331,1459,1459,1459,1459,1852,1852
1869,Asmar Bilal,LV,8,25,LB,LB285,null,null,null,null,null,1853
1870,Cole Christiansen,LAC,7,25,LB,LB286,1889,1889,1889,1522,1889,1854
1871,John Brannon,LAC,7,24,CB,DB407,597,597,597,496,1618,1855
1872,Donte Vaughn,LAC,7,25,CB,DB408,1951,1951,1951,1525,1951,1856
1873,Eric Banks,LAC,7,24,DL,DL332,883,883,883,883,1857,1857
1874,Michael Hoecht,LAR,11,25,DT,DL333,611,611,611,511,1621,1858
1875,Jonah Williams,LAR,11,27,DT,DL334,1106,1106,1106,1106,1859,1859
1876,Christian Rozeboom,LAR,11,25,LB,LB287,636,636,636,536,1623,1860
1877,JuJu Hughes,LAR,11,24,S,DB409,1028,1028,1028,1028,1861,1861
1878,David Moa,NYG,10,26,DT,DL335,1821,1821,1821,1529,1871,1862
1879,Blake Lynch,MIN,7,23,LB,LB288,1294,1294,1294,1294,1863,1863
1880,Myles Dorn,MIN,7,24,S,DB410,1218,1218,1218,1218,1864,1864
1881,Tino Ellis,MIA,14,25,CB,DB411,null,null,null,null,null,1866
1882,Niko Lalos,NYG,10,25,DE,DL336,1936,1936,1936,1538,1936,1867
1883,Bryce Huff,NYJ,6,24,DL,DL337,1267,1267,1267,1267,1868,1868
1884,Reggie Walker,ARI,12,26,OLB,LB289,null,null,null,null,null,1869
1885,Michael Jacquet III,PHI,14,25,CB,DB412,1240,1240,1240,1240,1870,1870
1886,Elijah Riley,PHI,14,24,S,DB413,897,897,897,897,1871,1871
1887,David Bada,WAS,9,27,DT,DL338,1579,1579,1579,1535,1872,1872
1888,Matt Leo,PHI,14,30,DE,DL339,1246,1246,1246,1246,1873,1873
1889,Jonas Griffith,DEN,11,25,ILB,LB290,1016,1016,1016,1016,1874,1874
1890,DeMarkus Acy,PIT,7,24,CB,DB414,null,null,null,null,null,1875
1891,Josh Avery,GB,13,26,DT,DL340,null,null,null,null,null,1876
1892,Gavin Heslop,SEA,9,25,CB,DB415,1953,1953,1953,1546,1953,1877
1893,Kristian Wilkerson,NE,14,25,WR,WR301,null,null,null,null,null,1878
1894,Teair Tart,TEN,13,25,DT,DL341,1463,1463,1463,1463,1879,1879
1895,Kobe Smith,TB,9,24,NT,DL342,null,null,null,null,null,1880
1896,Tucker McCann,TEN,13,25,K,K47,null,null,null,null,null,1881
1897,Parnell Motley,DEN,11,25,CB,DB416,1306,1306,1306,1306,1882,1882
1898,Javon Hagan,TB,9,25,S,DB417,1017,1017,1017,1017,1883,1883
1899,Keandre Jones,CIN,10,25,LB,LB291,603,603,603,502,1647,1884
1900,Tyler Clark,KC,12,24,DT,DL343,1421,1421,1421,1421,1885,1885
1901,Luther Kirk IV,MIN,7,26,S,DB418,1184,1184,1184,1184,1886,1886
1902,Delontae Scott,GB,13,25,LB,LB292,1834,1834,1834,1547,1887,1887
1903,Kylan Johnson,MIA,14,25,LB,LB293,null,null,null,null,null,1888
1904,Aaron Patrick,JAX,7,29,OLB,LB294,922,922,922,922,1890,1890
1905,Innis Gaines,GB,13,24,S,DB419,1580,1580,1580,1550,1891,1891
1906,Jamie Newman,PHI,14,25,QB,QB111,null,null,null,null,null,1892
1907,Quintin Morris,BUF,7,23,TE,TE165,494,494,494,494,1655,1893
1908,Tony Poljan,BAL,8,25,TE,TE166,804,804,804,778,1656,1894
1909,Matt Bushman,LV,8,27,TE,TE167,805,805,805,452,1634,1895
1910,Nick Eubanks,PHI,14,26,TE,TE168,849,849,849,473,1896,1896
1911,Brenden Knox,DAL,7,24,RB,RB193,825,825,825,812,1897,1897
1912,C.J. Marable,CHI,10,25,RB,RB194,null,null,null,null,null,1898
1913,Trey Ragas,LV,8,26,RB,RB195,698,698,698,617,1662,1899
1914,Rakeem Boyd,DET,9,24,RB,RB196,null,null,null,null,null,1900
1915,Javian Hawkins,TEN,13,23,RB,RB197,674,674,674,588,1666,1901
1916,Jonathan Adams,DET,9,23,WR,WR302,null,null,null,null,null,1902
1917,Sage Surratt,DET,9,24,TE,TE169,null,null,null,null,null,1903
1918,Tamorrion Terry,SEA,9,24,WR,WR303,null,null,null,null,null,1904
1919,Marlon Williams,HOU,10,23,WR,WR304,null,null,null,null,null,1905
1920,Blake Proehl,MIN,7,23,WR,WR305,null,null,null,null,null,1906
1921,Isaiah McKoy,PIT,7,22,WR,WR306,null,null,null,null,null,1907
1922,Dillon Stoner,LV,8,24,WR,WR307,734,734,734,594,1652,1908
1923,Dedrick Mills,DET,9,25,RB,RB198,null,null,null,null,null,1909
1924,Josh Johnson,SEA,9,24,RB,RB199,811,811,811,602,1654,1910
1925,Pro Wells,CIN,10,22,TE,TE170,null,null,null,null,null,1911
1926,Deon Jackson,IND,14,23,RB,RB200,335,335,335,324,744,1912
1927,Trevon Grimes,PHI,14,null,WR,WR308,null,null,null,null,null,1913
1928,Tre'Von Moehrig,LV,8,23,S,DB420,1447,1447,1447,1447,1914,1914
1929,Kwity Paye,IND,14,24,DE,DL344,1144,1144,1144,1144,1915,1915
1930,Pat Surtain II,DEN,11,22,CB,DB421,1313,1313,1313,1313,1916,1916
1931,Caleb Farley,TEN,13,24,CB,DB422,1501,1501,1501,1501,1917,1917
1932,Jaycee Horn,CAR,13,23,CB,DB423,1019,1019,1019,1019,1918,1918
1933,Micah Parsons,DAL,7,23,LB,LB295,1250,1250,1250,1250,1919,1919
1934,Jeremiah Owusu-Koramoah,CLE,13,23,LB,LB296,1061,1061,1061,1061,1920,1920
1935,Zaven Collins,ARI,12,23,ILB,LB297,1538,1538,1538,1538,1921,1921
1936,Greg Rousseau,BUF,7,22,DE,DL345,929,929,929,929,1922,1922
1937,Jaelan Phillips,MIA,14,23,LB,LB298,1065,1065,1065,1065,1923,1923
1938,Darius Clark,CAR,13,26,RB,RB201,null,null,null,null,null,1924
1939,Paulson Adebo,NO,6,23,CB,DB424,1298,1298,1298,1298,1925,1925
1940,Christian Barmore,NE,14,23,DL,DL346,1474,1474,1474,1474,1926,1926
1941,Derrick Barnes,DET,9,23,LB,LB299,1760,1760,1760,1577,1927,1927
1942,Joshuah Bledsoe,NE,14,25,S,DB425,977,977,977,977,1928,1928
1943,Quinton Bohanna,DAL,7,23,DT,DL347,1321,1321,1321,1321,1929,1929
1944,Nick Bolton,KC,12,22,LB,LB300,1265,1265,1265,1265,1930,1930
1945,Tuf Borland,MIN,7,26,LB,LB301,null,null,null,null,null,1931
1946,Jose Borregales,TB,9,25,K,K48,769,769,769,731,1690,1932
1947,K.J. Britt,TB,9,23,ILB,LB302,1110,1110,1110,1110,1933,1933
1948,Bobby Brown III,LAR,11,22,DT,DL348,605,605,605,505,1694,1934
1949,Earnest Brown IV,LAR,11,23,DL,DL349,589,589,589,488,1695,1935
1950,Baron Browning,DEN,11,23,LB,LB303,1156,1156,1156,1156,1936,1936
1951,Lorenzo Burns,ARI,12,25,CB,DB426,null,null,null,null,null,1937
1952,Camryn Bynum,MIN,7,24,S,DB427,1476,1476,1476,1476,1938,1938
1953,Tyson Campbell,JAX,7,22,CB,DB428,1419,1419,1419,1419,1939,1939
1954,Nahshon Wright,DAL,7,24,CB,DB429,1286,1286,1286,1286,1940,1940
1955,Michael Carter II,NYJ,6,23,CB,DB430,1209,1209,1209,1209,1941,1941
1956,Marco Wilson,ARI,12,23,CB,DB431,1581,1581,1581,1581,1942,1942
1957,Andre Cisco,JAX,7,22,S,DB432,1189,1189,1189,1189,1943,1943
1958,Trill Williams,MIA,14,22,CB,DB433,null,null,null,null,null,1944
1959,Rodarius Williams,NYG,10,26,CB,DB434,null,null,null,null,null,1945
1960,Milton Williams,PHI,14,23,DT,DL350,1261,1261,1261,1261,1946,1946
1961,Rachad Wildgoose,BUF,7,22,CB,DB435,1852,1852,1852,1598,1947,1947
1962,Jonathon Cooper,DEN,11,24,OLB,LB304,991,991,991,991,1948,1948
1963,Chris Wilcox,TB,9,25,CB,DB436,1557,1557,1557,1557,1949,1949
1964,Jabril Cox,DAL,7,24,LB,LB305,990,990,990,990,1950,1950
1965,James Wiggins,ARI,12,25,S,DB437,1582,1582,1582,1582,1951,1951
1966,Pete Werner,NO,6,23,LB,LB306,1317,1317,1317,1317,1952,1952
1967,DJ Daniel,JAX,7,24,CB,DB438,null,null,null,null,null,1953
1968,Mark Webb Jr.,LAC,7,24,DB,DB439,1262,1262,1262,1262,1954,1954
1969,Rashad Weaver,TEN,13,25,OLB,LB307,1369,1369,1369,1369,1955,1955
1970,Jamin Davis,WAS,9,24,LB,LB308,998,998,998,998,1956,1956
1971,Ar'Darius Washington,BAL,8,23,S,DB440,1873,1873,1873,1614,1957,1957
1972,Garret Wallow,HOU,10,23,LB,LB309,933,933,933,933,1958,1958
1973,Shawn Davis,IND,14,23,S,DB441,1381,1381,1381,1381,1959,1959
1974,Shaun Wade,NE,14,24,CB,DB442,1407,1407,1407,1407,1960,1960
1975,Kary Vincent Jr.,DEN,11,23,CB,DB443,1160,1160,1160,1160,1961,1961
1976,Divine Deablo,LV,8,24,LB,LB310,1773,1773,1773,1611,1962,1962
1977,Christian Uphoff,GB,13,24,S,DB444,null,null,null,null,null,1963
1978,Jaylen Twyman,MIN,7,23,DL,DL351,1089,1089,1089,1089,1964,1964
1979,Payton Turner,NO,6,23,DE,DL352,1315,1315,1315,1315,1965,1965
1980,Marlon Tuipulotu,PHI,14,23,DT,DL353,1259,1259,1259,1259,1966,1966
1981,Jay Tufele,JAX,7,23,DT,DL354,1088,1088,1088,1088,1967,1967
1982,Joe Tyron-Shoyinka,TB,9,23,OLB,LB311,1087,1087,1087,1087,1968,1968
1983,Khyiris Tonga,CHI,10,26,DL,DL355,1154,1154,1154,1154,1969,1969
1984,Shaka Toney,WAS,9,24,DE,DL356,1400,1400,1400,1400,1970,1970
1985,Tommy Togiai,CLE,13,23,DT,DL357,1464,1464,1464,1464,1971,1971
1986,Ambry Thomas,SF,6,23,CB,DB445,951,951,951,951,1972,1972
1987,Keith Taylor Jr.,CAR,13,23,CB,DB446,1153,1153,1153,1153,1973,1973
1988,Chazz Surratt,MIN,7,25,LB,LB312,1550,1550,1550,1550,1974,1974
1989,Grant Stuard,TB,9,24,LB,LB313,930,930,930,930,1975,1975
1990,Eric Stokes,GB,13,23,CB,DB447,900,900,900,900,1976,1976
1991,Benjamin St-Juste,WAS,9,25,CB,DB448,1344,1344,1344,1344,1977,1977
1992,Victor Dimukeje,ARI,12,23,OLB,LB314,1482,1482,1482,1482,1978,1978
1993,JaCoby Stevens,PHI,14,24,LB,LB315,1079,1079,1079,1079,1979,1979
1994,Caden Sterns,DEN,11,23,S,DB449,1551,1551,1551,1551,1980,1980
1995,Marquiss Spencer,DEN,11,25,DE,DL358,1256,1256,1256,1256,1981,1981
1996,Charles Snowden,CHI,10,24,DL,DL359,1893,1893,1893,1639,1982,1982
1997,Jordan Smith,JAX,7,24,DE,DL360,null,null,null,null,null,1983
1998,T.J. Slaton,GB,13,25,DL,DL361,1457,1457,1457,1457,1984,1984
1999,Jamien Sherwood,NYJ,6,22,LB,LB316,1078,1078,1078,1078,1985,1985
2000,Tyler Shelvin,CIN,10,24,DT,DL362,627,627,627,527,1747,1986
2001,Asante Samuel Jr.,LAC,7,23,CB,DB450,942,942,942,942,1987,1987
2002,Brandin Echols,NYJ,6,25,CB,DB451,1850,1850,1850,1636,1988,1988
2003,Austin Faoliu,DAL,7,23,DT,DL363,1511,1511,1511,1511,1989,1989
2004,Tony Fields II,CLE,13,23,LB,LB317,1430,1430,1430,1430,1990,1990
2005,Paddy Fisher,CAR,13,24,LB,LB318,null,null,null,null,null,1991
2006,Mark Gilbert,PIT,7,25,CB,DB452,2007,2007,2007,1671,2007,1992
2007,Tyree Gillespie,LV,8,24,S,DB453,1431,1431,1431,1431,1993,1993
2008,Chauncey Golston,DAL,7,24,DE,DL364,1507,1507,1507,1507,1994,1994
2009,Thomas Graham Jr.,CHI,10,23,CB,DB454,1435,1435,1435,1435,1995,1995
2010,Richie Grant,ATL,6,25,S,DB455,1340,1340,1340,1340,1996,1996
2011,Olaijah Griffin,BUF,7,23,CB,DB456,1584,1584,1584,1584,1997,1997
2012,Darren Hall,ATL,6,22,CB,DB457,null,null,null,null,null,1998
2013,Blake Haubeil,TEN,13,23,K,K49,null,null,null,null,null,1999
2014,Daelin Hayes,BAL,8,24,OLB,LB319,1790,1790,1790,1646,2000,2000
2015,Cam Sample,CIN,10,23,DE,DL365,637,637,637,537,1762,2001
2016,Justin Hilliard,NYG,10,25,OLB,LB320,1934,1934,1934,1658,2002,2002
2017,Chris Rumph II,LAC,7,24,OLB,LB321,1546,1546,1546,1546,2003,2003
2018,Jevon Holland,MIA,14,22,S,DB458,1020,1020,1020,1020,2004,2004
2019,Wyatt Hubert,CIN,10,24,DE,DL366,631,631,631,531,1767,2005
2020,Talanoa Hufanga,SF,6,23,S,DB459,1437,1437,1437,1437,2006,2006
2021,Robert Rochell,LAR,11,24,DB,DB460,618,618,618,518,1769,2007
2022,Quincy Roche,NYG,10,24,OLB,LB322,1325,1325,1325,1325,2008,2008
2023,Tarron Jackson,PHI,14,24,DE,DL367,1441,1441,1441,1441,2009,2009
2024,Aaron Robinson,NYG,10,24,CB,DB461,935,935,935,935,2010,2010
2025,Monty Rice,TEN,13,23,LB,LB323,1254,1254,1254,1254,2011,2011
